CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change
SBA000458,application,Server Based Application,WBS000073,IM0006731,Closed,5,5,5,0.041527986,request for information,KM0001539,closed,0,18-10-2013 15:26,,22-10-2013 10:16,22-10-2013 10:16,1,,,,,,
DSK000493,computer,Desktop,WBS000187,IM0006732,Closed,5,5,5,0.465551658,incident,KM0001446,closed,0,18-10-2013 15:43,,22-10-2013 08:49,22-10-2013 08:49,1,,,,,,
SBA000088,application,Server Based Application,WBS000017,IM0006733,Closed,4,4,4,0.243358496,incident,KM0000096,closed,0,18-10-2013 15:43,,22-10-2013 15:08,22-10-2013 15:08,0,,,,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0006734,Closed,5,5,5,0.619419579,request for information,KM0000225,closed,1,18-10-2013 15:55,,24-10-2013 13:27,24-10-2013 13:27,2,,,,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0006735,Closed,5,5,5,0.3464623,request for information,KM0000225,closed,1,18-10-2013 15:59,,22-10-2013 08:32,22-10-2013 08:32,1,,,,,,
SBA000626,application,Server Based Application,WBS000255,IM0006736,Closed,3,3,3,0.94305293,incident,KM0000588,closed,0,18-10-2013 16:00,,21-10-2013 13:39,21-10-2013 13:39,8,,,,,,
SUB000508,subapplication,Web Based Application,WBS000162,IM0006737,Closed,4,4,4,0.367095559,incident,KM0000553,closed,2,18-10-2013 16:03,,04-11-2013 16:35,04-11-2013 16:35,5,,,,,,
SBA000607,application,Server Based Application,WBS000263,IM0006738,Closed,4,4,4,0.599046255,incident,KM0000592,closed,2,18-10-2013 16:14,,21-10-2013 09:15,21-10-2013 09:15,3,,,,,,
SUB000443,subapplication,Web Based Application,WBS000125,IM0006739,Closed,5,5,5,0.485925534,incident,KM0000727,closed,2,18-10-2013 16:29,,22-10-2013 11:38,22-10-2013 11:38,1,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0006740,Closed,4,4,4,0.42379268,incident,KM0000741,closed,1,18-10-2013 16:37,,23-10-2013 15:46,23-10-2013 15:46,3,,,,,,
WBA000058,application,Web Based Application,WBS000073,IM0006741,Closed,4,4,4,0.400043895,incident,KM0000748,closed,0,18-10-2013 16:42,,18-10-2013 16:49,18-10-2013 16:49,0,,,,,,
WBA000144,application,Web Based Application,WBS000318,IM0006742,Closed,4,4,4,0.4106114,incident,KM0000835,closed,0,18-10-2013 16:48,,21-10-2013 11:28,21-10-2013 11:28,5,,,,,,
SBA000025,application,Server Based Application,WBS000006,IM0006743,Closed,4,4,4,0.804890672,incident,KM0000029,closed,1,18-10-2013 17:01,,22-10-2013 13:58,22-10-2013 13:59,1,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0006744,Closed,4,4,4,0.801894212,incident,KM0001013,closed,0,18-10-2013 17:06,,21-10-2013 07:35,21-10-2013 07:35,0,,,,,,
SBA000607,application,Server Based Application,WBS000263,IM0006745,Closed,4,4,4,0.288900955,incident,KM0001106,closed,1,18-10-2013 17:15,,21-10-2013 13:42,21-10-2013 13:44,69,,,,,,
DSK000239,computer,Desktop,WBS000187,IM0006746,Closed,5,5,5,0.727948593,incident,KM0001446,closed,1,18-10-2013 17:23,,25-10-2013 11:26,25-10-2013 11:26,4,,,,,,
SBA000759,application,Server Based Application,WBS000296,IM0006747,Closed,5,5,5,0.533350085,request for information,KM0001031,closed,0,18-10-2013 18:39,,24-10-2013 16:45,24-10-2013 16:45,4,,,,,,
CBD001177,computer,Banking Device,WBS000146,IM0006748,Closed,2,2,2,0.730482302,incident,KM0000274,closed,1,19-10-2013 09:02,,21-10-2013 10:16,21-10-2013 10:16,4,,,,,,
SBA000045,application,Server Based Application,WBS000170,IM0006749,Closed,2,2,2,0.223077114,incident,KM0000565,closed,0,19-10-2013 10:31,,21-10-2013 08:07,21-10-2013 08:07,1,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0006750,Closed,4,4,4,0.494162681,incident,KM0001152,closed,0,19-10-2013 11:44,,21-10-2013 08:19,21-10-2013 08:19,0,,,,,,
LSR001044,computer,Linux Server,WBS000201,IM0006752,Closed,NS,3,NA,0.961931789,incident,KM0000298,closed,1,19-10-2013 21:31,,,21-10-2013 10:20,2,,,,,,
DTA000056,application,Desktop Application,WBS000091,IM0006753,Closed,4,4,4,0.949823731,incident,KM0002040,closed,2,18-10-2013 14:42,,23-10-2013 14:24,23-10-2013 14:24,1,,,,,,
SBA000590,application,Server Based Application,WBS000149,IM0006754,Closed,5,5,5,0.882707624,request for information,KM0000567,closed,3,18-10-2013 14:46,06-11-2013 14:19,,07-11-2013 08:48,1,,,,,,
WBA000128,application,Web Based Application,WBS000063,IM0006755,Closed,5,5,5,0.489759251,incident,KM0001857,closed,0,18-10-2013 14:47,,18-10-2013 15:07,18-10-2013 15:07,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0006756,Closed,4,4,4,0.909367471,incident,KM0000767,closed,0,18-10-2013 14:50,,18-10-2013 16:07,18-10-2013 16:07,12,,,,,,
DTA000025,application,Desktop Application,WBS000110,IM0006757,Closed,4,4,4,0.25607765,incident,KM0001094,closed,1,18-10-2013 14:53,,23-10-2013 11:32,23-10-2013 11:32,2,,,,,,
DTA000024,application,Desktop Application,WBS000093,IM0006758,Closed,4,4,4,0.138510246,incident,KM0000340,closed,3,18-10-2013 14:53,,22-10-2013 10:22,22-10-2013 10:22,1,,,,,,
WBA000008,application,Web Based Application,WBS000167,IM0006759,Closed,5,5,5,0.189660366,incident,KM0000072,closed,2,18-10-2013 15:01,,31-10-2013 08:11,31-10-2013 08:11,3,,,,,,
SBA000834,application,Server Based Application,WBS000223,IM0006760,Closed,4,4,4,0.895731625,incident,KM0000979,closed,0,18-10-2013 15:06,,23-10-2013 12:57,23-10-2013 12:57,2,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0006761,Closed,4,4,4,0.296793324,incident,KM0001402,closed,0,18-10-2013 15:10,,25-10-2013 13:58,25-10-2013 13:58,5,,,,,,
SBA000805,application,Server Based Application,WBS000016,IM0006762,Closed,NS,3,NA,0.13515882,incident,KM0000938,closed,1,18-10-2013 15:12,,18-10-2013 15:13,18-10-2013 15:13,0,,,,,,
SBA000017,application,Server Based Application,WBS000099,IM0006763,Closed,3,3,3,0.755349568,incident,KM0000480,closed,1,18-10-2013 15:12,,,18-10-2013 15:26,0,,,,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0006764,Closed,5,5,5,0.09079571,request for information,KM0000226,closed,1,18-10-2013 15:14,,21-10-2013 09:05,21-10-2013 09:05,3,,,,,,
DTA000616,application,Desktop Application,WBS000092,IM0006765,Closed,4,4,4,0.452165607,incident,KM0002055,closed,0,18-10-2013 15:29,,24-10-2013 08:15,24-10-2013 08:15,8,,,,,,
DTA000616,application,Desktop Application,WBS000092,IM0006766,Closed,4,4,4,0.442981575,incident,KM0002055,closed,0,18-10-2013 15:29,,21-10-2013 14:30,21-10-2013 14:30,0,,,,,,
DTA000616,application,Desktop Application,WBS000092,IM0006767,Closed,4,4,4,0.762734682,incident,KM0002055,closed,0,18-10-2013 15:29,,21-10-2013 14:31,21-10-2013 14:31,0,,,,,,
WBA000116,application,Web Based Application,WBS000066,IM0006768,Closed,4,4,4,0.569964588,incident,KM0000376,closed,3,18-10-2013 15:31,,29-10-2013 08:31,29-10-2013 08:31,9,,,,,,
SUB000455,subapplication,Web Based Application,WBS000073,IM0006769,Closed,4,4,4,0.782979283,incident,KM0001728,closed,0,18-10-2013 15:59,,18-10-2013 16:14,18-10-2013 16:15,0,,,,,,
LAP001226,computer,Laptop,WBS000091,IM0006770,Closed,5,5,5,0.211072728,incident,KM0001444,closed,0,18-10-2013 16:28,,21-10-2013 12:08,21-10-2013 12:08,0,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0006771,Closed,5,5,5,0.567218368,request for information,KM0000244,closed,10,18-10-2013 16:34,,08-11-2013 12:05,08-11-2013 12:05,1,,,,,,
SSW000068,software,System Software,WBS000134,IM0006772,Closed,4,4,4,0.460877317,incident,KM0001339,closed,0,18-10-2013 16:38,,28-10-2013 08:58,28-10-2013 08:58,0,,,,,,
DTA000024,application,Desktop Application,WBS000093,IM0006773,Closed,3,3,3,0.611883773,incident,KM0000336,closed,0,18-10-2013 17:02,,18-10-2013 18:00,18-10-2013 18:01,0,,,,,,
SBA000617,application,Server Based Application,WBS000199,IM0006774,Closed,3,3,3,0.855158289,incident,KM0000940,closed,0,18-10-2013 17:18,,21-10-2013 06:44,21-10-2013 06:44,0,,,,,,
SBA000455,application,Server Based Application,WBS000073,IM0006775,Closed,4,4,4,0.637664055,incident,KM0002034,closed,1,18-10-2013 17:23,,30-10-2013 15:11,30-10-2013 15:15,8,,,,,,
SBA000427,application,Server Based Application,WBS000307,IM0006776,Closed,3,3,3,0.983446743,incident,KM0001350,closed,0,20-10-2013 12:35,,21-10-2013 06:35,21-10-2013 06:35,0,Data,1,SD0017386,,,
STA000026,application,Standard Application,WBS000284,IM0006777,Closed,NS,3,NA,0.958696378,incident,KM0000036,closed,0,20-10-2013 16:25,,20-10-2013 17:37,20-10-2013 17:37,0,Other,1,SD0017387,,1,C00001137
WSR000712,computer,Windows Server,WBS000102,IM0006778,Closed,3,3,3,0.131189178,incident,KM0000895,closed,4,21-10-2013 06:38,,,21-10-2013 08:46,1,,,,,,
SBA000154,application,Server Based Application,WBS000027,IM0006779,Closed,3,3,3,0.277413032,incident,KM0000895,closed,0,21-10-2013 07:26,,21-10-2013 08:42,21-10-2013 08:42,1,,,,,,
NSS000027,computer,NonStop Server,WBS000201,IM0006780,Closed,3,3,3,0.12079964,incident,KM0000895,closed,0,21-10-2013 07:36,,21-10-2013 08:14,21-10-2013 08:15,0,,,,,,
LSR000160,computer,Linux Server,WBS000161,IM0006781,Closed,5,5,5,0.840021941,incident,KM0000571,closed,0,21-10-2013 07:56,,21-10-2013 08:26,21-10-2013 08:27,0,,,,,,
SBA000326,application,Server Based Application,WBS000294,IM0006782,Closed,5,5,5,0.700054166,incident,KM0001745,closed,0,21-10-2013 08:12,,23-10-2013 08:49,23-10-2013 08:49,1,,,,,,
DTA000016,application,Desktop Application,WBS000096,IM0006783,Closed,NS,3,NA,0.340195754,incident,KM0002099,closed,0,21-10-2013 08:29,,21-10-2013 09:35,21-10-2013 09:35,1,,,,,,
WBA000131,application,Web Based Application,WBS000073,IM0006784,Closed,5,5,5,0.560045639,request for information,KM0000346,closed,0,21-10-2013 08:33,,23-10-2013 09:55,23-10-2013 09:55,2,,,,,,
LAP000303,computer,Laptop,WBS000187,IM0006785,Closed,5,5,5,0.80860914,incident,KM0001447,closed,0,21-10-2013 08:33,,28-10-2013 08:35,28-10-2013 08:35,5,,,,,,
LAP001518,computer,Laptop,WBS000091,IM0006786,Closed,5,5,5,0.461784291,incident,KM0001444,closed,2,21-10-2013 08:39,,24-10-2013 10:34,24-10-2013 10:35,2,,,,,,
SUB000455,subapplication,Web Based Application,WBS000073,IM0006787,Closed,4,4,4,0.190836519,incident,KM0001728,closed,0,21-10-2013 08:55,,21-10-2013 09:16,21-10-2013 09:16,0,,,,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0006788,Closed,5,5,5,0.025350955,request for information,KM0000226,closed,0,21-10-2013 09:04,,21-10-2013 09:15,21-10-2013 09:15,0,,,,,,
CBA000014,application,Client Based Application,WBS000073,IM0006789,Closed,4,4,4,0.169821938,incident,KM0001880,closed,1,21-10-2013 09:07,,21-10-2013 10:55,21-10-2013 10:55,1,,,,,,
SBA000659,application,Server Based Application,WBS000128,IM0006790,Closed,4,4,4,0.555598983,incident,KM0002059,closed,0,21-10-2013 09:15,,21-10-2013 11:53,21-10-2013 11:53,2,,,,,,
SUB000521,subapplication,Web Based Application,WBS000073,IM0006791,Closed,4,4,4,0.687363686,incident,KM0001588,closed,0,21-10-2013 09:17,,21-10-2013 10:50,21-10-2013 10:51,1,,,,,,
SBA000805,application,Server Based Application,WBS000016,IM0006792,Closed,3,3,3,0.998297442,incident,KM0000938,closed,0,21-10-2013 09:21,,21-10-2013 09:23,21-10-2013 09:23,0,,,,,,
SBA000686,application,Server Based Application,WBS000239,IM0006793,Closed,5,5,5,0.93029288,request for information,KM0000651,closed,9,21-10-2013 09:21,,12-11-2013 10:41,12-11-2013 10:41,1,,,,,,
SBA000317,application,Server Based Application,WBS000048,IM0006795,Closed,5,5,5,0.640418644,incident,KM0000314,closed,0,21-10-2013 09:23,,21-10-2013 12:33,21-10-2013 12:33,31,,,,,,
CBD000865,computer,Banking Device,WBS000146,IM0006796,Closed,2,2,2,0.785585634,incident,KM0000274,closed,1,21-10-2013 09:24,,24-10-2013 09:17,24-10-2013 09:17,7,,,,,,
SBA000659,application,Server Based Application,WBS000128,IM0006797,Closed,4,4,4,0.178894088,incident,KM0002059,closed,0,21-10-2013 09:26,,21-10-2013 11:58,21-10-2013 11:58,2,,,,,,
SBA000317,application,Server Based Application,WBS000048,IM0006798,Closed,4,4,4,0.041922776,incident,KM0000314,closed,0,21-10-2013 09:29,,21-10-2013 12:43,21-10-2013 12:43,3,,,,,,
SBA000659,application,Server Based Application,WBS000128,IM0006799,Closed,4,4,4,0.561798451,incident,KM0000622,closed,0,21-10-2013 09:30,,21-10-2013 12:44,21-10-2013 12:45,3,,,,,,
SBA000630,application,Server Based Application,WBS000070,IM0006800,Closed,5,5,5,0.730635984,request for information,KM0000995,closed,5,21-10-2013 09:36,,30-10-2013 15:28,30-10-2013 15:28,0,,,,,,
SBA000659,application,Server Based Application,WBS000128,IM0006801,Closed,4,4,4,0.585248713,incident,KM0002059,closed,0,21-10-2013 09:37,,21-10-2013 12:45,21-10-2013 12:45,3,,,,,,
WBA000011,application,Web Based Application,WBS000152,IM0006802,Closed,5,5,5,0.417774319,incident,KM0000081,closed,0,21-10-2013 09:39,,21-10-2013 14:20,21-10-2013 14:21,4,,,,,,
SBA000458,application,Server Based Application,WBS000073,IM0006803,Closed,5,5,5,0.447941516,incident,KM0001986,closed,0,21-10-2013 09:41,,22-10-2013 10:24,22-10-2013 10:24,11,,,,,,
SBA000630,application,Server Based Application,WBS000070,IM0006804,Closed,5,5,5,0.800832663,request for information,KM0000995,closed,5,21-10-2013 09:50,,30-10-2013 14:44,30-10-2013 14:44,0,,,,,,
WBA000018,application,Web Based Application,WBS000073,IM0006805,Closed,4,4,4,0.852575223,incident,KM0000720,closed,0,21-10-2013 09:50,,21-10-2013 09:56,21-10-2013 09:56,0,,,,,,
SBA000630,application,Server Based Application,WBS000070,IM0006806,Closed,5,5,5,0.193284328,request for information,KM0000995,closed,5,21-10-2013 09:57,30-10-2013 15:20,30-10-2013 15:22,30-10-2013 15:22,0,,,,,,
SBA000630,application,Server Based Application,WBS000070,IM0006807,Closed,5,5,5,0.662448722,request for information,KM0000995,closed,3,21-10-2013 10:04,,30-10-2013 15:20,30-10-2013 15:20,0,,,,,,
LAP001673,computer,Laptop,WBS000187,IM0006808,Closed,5,5,5,0.076666091,incident,KM0001447,closed,0,21-10-2013 10:05,,22-10-2013 12:02,22-10-2013 12:03,1,,,,,,
LAP000238,computer,Laptop,WBS000187,IM0006809,Closed,5,5,5,0.09808786,incident,KM0001447,closed,1,21-10-2013 10:08,,22-10-2013 14:33,22-10-2013 14:33,0,,,,,,
SBA000630,application,Server Based Application,WBS000070,IM0006810,Closed,5,5,5,0.512439361,request for information,KM0000995,closed,3,21-10-2013 10:09,,30-10-2013 14:27,30-10-2013 14:27,0,,,,,,
DTA000616,application,Desktop Application,WBS000092,IM0006811,Closed,5,5,5,0.270009286,incident,KM0000506,closed,4,21-10-2013 10:19,,22-10-2013 15:31,22-10-2013 15:35,0,,,,,,
WBA000103,application,Web Based Application,WBS000073,IM0006812,Closed,4,4,4,0.902723455,incident,KM0001624,closed,0,21-10-2013 10:22,,21-10-2013 10:39,21-10-2013 10:39,0,,,,,,
SBA000630,application,Server Based Application,WBS000070,IM0006813,Closed,5,5,5,0.88173014,request for information,KM0000995,closed,3,21-10-2013 10:25,,30-10-2013 15:03,30-10-2013 15:03,0,,,,,,
SBA000659,application,Server Based Application,WBS000128,IM0006814,Closed,4,4,4,0.940176306,incident,KM0002059,closed,0,21-10-2013 10:29,,21-10-2013 12:17,21-10-2013 12:17,1,,,,,,
WBA000011,application,Web Based Application,WBS000152,IM0006815,Closed,5,5,5,0.49875357,incident,KM0000081,closed,0,21-10-2013 10:29,,21-10-2013 14:26,21-10-2013 14:27,39,,,,,,
APP000004,application,Citrix,WBS000098,IM0006816,Closed,4,4,4,0.707603688,incident,KM0001278,closed,1,21-10-2013 10:35,,24-10-2013 09:02,24-10-2013 09:03,2,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0006817,Closed,4,4,4,0.657135192,incident,KM0001691,closed,1,21-10-2013 10:37,,24-10-2013 14:01,24-10-2013 15:27,3,,,,,,
SBA000659,application,Server Based Application,WBS000128,IM0006818,Closed,4,4,4,0.500412209,incident,KM0002059,closed,0,21-10-2013 10:41,,21-10-2013 12:05,21-10-2013 12:05,1,,,,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0006819,Closed,5,5,5,0.297350385,request for information,KM0000225,closed,1,21-10-2013 10:41,,21-10-2013 11:44,21-10-2013 11:44,1,,,,,,
SBA000405,application,Server Based Application,WBS000073,IM0006820,Closed,2,2,2,0.919540202,incident,KM0001954,closed,0,20-10-2013 18:22,,20-10-2013 18:40,20-10-2013 18:40,0,,,,,,
LAP001392,computer,Laptop,WBS000091,IM0006821,Closed,4,4,4,0.863637268,incident,KM0000866,closed,5,21-10-2013 07:46,,04-11-2013 10:22,04-11-2013 10:22,0,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0006822,Closed,4,4,4,0.525188883,incident,KM0000611,closed,2,21-10-2013 07:54,,21-10-2013 13:21,21-10-2013 13:21,5,,,,,,
SBA000017,application,Server Based Application,WBS000099,IM0006823,Closed,NS,3,NA,0.632147455,incident,KM0000480,closed,1,21-10-2013 08:02,,21-10-2013 08:09,21-10-2013 08:09,0,,,,,,
DTA000057,application,Desktop Application,WBS000094,IM0006824,Closed,5,5,5,0.239069584,incident,KM0001687,closed,0,21-10-2013 08:05,,21-10-2013 11:40,21-10-2013 11:40,3,,,,,,
LAP000739,computer,Laptop,WBS000091,IM0006825,Closed,5,5,5,0.686526039,incident,KM0000315,closed,1,21-10-2013 08:17,,21-10-2013 11:11,21-10-2013 11:11,0,,,,,,
SBA000759,application,Server Based Application,WBS000296,IM0006826,Closed,3,3,3,0.620229331,incident,KM0001253,closed,0,21-10-2013 08:18,,21-10-2013 08:33,21-10-2013 08:33,0,,,,,,
CBD000533,computer,Banking Device,WBS000146,IM0006827,Closed,2,2,2,0.329939187,incident,KM0000274,closed,1,21-10-2013 08:28,,21-10-2013 13:30,21-10-2013 13:30,5,,,,,,
WSR001127,computer,Windows Server,WBS000102,IM0006828,Closed,4,4,4,0.076140865,incident,KM0000970,closed,2,21-10-2013 08:37,,25-10-2013 15:38,25-10-2013 15:38,1,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0006829,Closed,4,4,4,0.293537646,incident,KM0000611,closed,4,21-10-2013 08:44,,05-12-2013 10:23,05-12-2013 10:23,3,,,,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0006830,Closed,5,5,5,0.276809003,incident,KM0001545,closed,0,21-10-2013 08:44,,21-10-2013 11:04,21-10-2013 11:04,2,,,,,,
SBA000847,application,Server Based Application,WBS000199,IM0006831,Closed,NS,3,NA,0.171586075,incident,KM0000940,closed,0,21-10-2013 08:55,,21-10-2013 09:15,21-10-2013 09:16,0,,,,,,
SBA000317,application,Server Based Application,WBS000048,IM0006832,Closed,3,3,3,0.607515551,incident,KM0000314,closed,0,21-10-2013 08:57,,21-10-2013 11:02,21-10-2013 11:02,13,,,,,,
LAP000589,computer,Laptop,WBS000091,IM0006833,Closed,5,5,5,0.026823009,incident,KM0001444,closed,4,21-10-2013 09:09,,22-10-2013 08:16,22-10-2013 08:16,4,,,,,,
LAP001374,computer,Laptop,WBS000187,IM0006834,Closed,5,5,5,0.167008041,incident,KM0001447,closed,0,21-10-2013 09:18,,23-10-2013 09:06,23-10-2013 09:06,2,,,,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0006835,Closed,5,5,5,0.124548357,request for information,KM0000225,closed,1,21-10-2013 09:31,,21-10-2013 13:40,21-10-2013 13:40,4,,,,,,
SBA000074,application,Server Based Application,WBS000152,IM0006836,Closed,5,5,5,0.71120332,incident,KM0001792,closed,2,21-10-2013 09:46,,25-10-2013 09:40,25-10-2013 09:40,54,,,,,,
WBA000128,application,Web Based Application,WBS000063,IM0006837,Closed,4,4,4,0.107050652,incident,KM0000690,closed,0,21-10-2013 09:51,,21-10-2013 14:23,21-10-2013 14:23,4,,,,,,
SBA000659,application,Server Based Application,WBS000128,IM0006838,Closed,4,4,4,0.563454982,incident,KM0002059,closed,0,21-10-2013 09:51,,21-10-2013 12:04,21-10-2013 12:04,2,,,,,,
CBD000798,computer,Banking Device,WBS000146,IM0006839,Closed,2,2,2,0.450970628,incident,KM0000274,closed,3,21-10-2013 09:54,,22-10-2013 16:49,22-10-2013 16:49,3,,,,,,
SBA000764,application,Server Based Application,WBS000300,IM0006840,Closed,3,3,3,0.400453684,incident,KM0001274,closed,5,21-10-2013 10:03,,23-10-2013 09:14,23-10-2013 09:17,1,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0006841,Closed,4,4,4,0.518781374,incident,KM0001288,closed,0,21-10-2013 10:04,,21-10-2013 10:27,21-10-2013 10:28,0,,,,,,
SBA000458,application,Server Based Application,WBS000073,IM0006842,Closed,4,4,4,0.082902661,incident,KM0001539,closed,0,21-10-2013 10:13,,21-10-2013 11:27,21-10-2013 11:27,1,,,,,,
SBA000131,application,Server Based Application,WBS000023,IM0006843,Closed,3,4,3,0.54431045,incident,KM0000283,closed,0,21-10-2013 10:16,,21-10-2013 10:20,21-10-2013 10:20,0,,,,,,
